cve	rating	assigner	published	title	description	vendor	product
CVE-2025-31701	warm	dahua	2025-07-23T06:55:20.001Z		"A vulnerability has been found in Dahua products.

Attackers could exploit a buffer overflow vulnerability by sending specially crafted malicious packets, potentially causing service disruption (e.g., crashes) or remote code execution (RCE). Some devices may have deployed protection mechanisms such as Address Space Layout Randomization (ASLR), which reduces the likelihood of successful RCE exploitation. However, denial-of-service (DoS) attacks remain a concern."	DAHUA	IPC; SD
CVE-2025-31710	warm	Unisoc	2025-06-03T05:50:51.239Z		"In engineermode service, there is a possible command injection due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed."	UNISOC (SHANGHAI) TECHNOLOGIES CO.	SC9863A/T606/T612/T616/T750/T765/T760/T770/T820/S8000/T8300/T9300
CVE-2025-31711	warm	Unisoc	2025-06-03T05:50:52.353Z		"In cplog service, there is a possible system crash due to null pointer dereference. This could lead to local denial of service with no additional execution privileges needed."	UNISOC (SHANGHAI) TECHNOLOGIES CO.	SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T750/T765/T760/T770/T820/S8000/T8300/T9300
CVE-2025-31712	warm	Unisoc	2025-06-03T05:50:53.405Z		"In cplog service, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service with no additional execution privileges needed."	UNISOC (SHANGHAI) TECHNOLOGIES CO.	SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T750/T765/T760/T770/T820/S8000/T8300/T9300
CVE-2025-31713	warm	Unisoc	2025-08-18T00:34:28.435Z		"In engineer mode service, there is a possible command injection due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed."	UNISOC (SHANGHAI) TECHNOLOGIES CO.	SL8521E/SL8521ET/ SL8541E/UIS8141E/UWS6137/UWS6137E/UWS6151(E)/UWS6152
CVE-2025-31714	warm	Unisoc	2025-08-18T00:34:29.399Z		"In Developer Tools, there is a possible missing verification incorrect input. This could lead to local escalation of privilege with no additional execution privileges needed."	UNISOC (SHANGHAI) TECHNOLOGIES CO.	SL8521E/SL8521ET/ SL8541E/UIS8141E/UWS6137/UWS6137E/UWS6151(E)/UWS6152
CVE-2025-31716	warm	Unisoc	2025-08-01T05:55:00.365Z		"In bootloader, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service with no additional execution privileges needed."	UNISOC (SHANGHAI) TECHNOLOGIES CO.	SC7731E/SC9832E/SC9863A/T310/T606/T612/T616/T610/T618/T750/T765/T760/T770/T820/S8000
CVE-2025-31929	warm	siemens	2025-05-13T09:38:41.228Z		"A vulnerability has been identified in IEC 1Ph 7.4kW Child socket (8EM1310-2EH04-0GA0) (All versions), IEC 1Ph 7.4kW Child socket/ shutter (8EM1310-2EN04-0GA0) (All versions), IEC 1Ph 7.4kW Parent cable 7m (8EM1310-2EJ04-3GA1) (All versions), IEC 1Ph 7.4kW Parent cable 7m incl. SIM (8EM1310-2EJ04-3GA2) (All versions), IEC 1Ph 7.4kW Parent socket (8EM1310-2EH04-3GA1) (All versions), IEC 1Ph 7.4kW Parent socket incl. SIM (8EM1310-2EH04-3GA2) (All versions), IEC 1Ph 7.4kW Parent socket/ shutter (8EM1310-2EN04-3GA1) (All versions), IEC 1Ph 7.4kW Parent socket/ shutter SIM (8EM1310-2EN04-3GA2) (All versions), IEC 3Ph 22kW Child cable 7m (8EM1310-3EJ04-0GA0) (All versions), IEC 3Ph 22kW Child socket (8EM1310-3EH04-0GA0) (All versions), IEC 3Ph 22kW Child socket/ shutter (8EM1310-3EN04-0GA0) (All versions), IEC 3Ph 22kW Parent cable 7m (8EM1310-3EJ04-3GA1) (All versions), IEC 3Ph 22kW Parent cable 7m incl. SIM (8EM1310-3EJ04-3GA2) (All versions), IEC 3Ph 22kW Parent socket (8EM1310-3EH04-3GA1) (All versions), IEC 3Ph 22kW Parent socket incl. SIM (8EM1310-3EH04-3GA2) (All versions), IEC 3Ph 22kW Parent socket/ shutter (8EM1310-3EN04-3GA1) (All versions), IEC 3Ph 22kW Parent socket/ shutter SIM (8EM1310-3EN04-3GA2) (All versions), IEC ERK 3Ph 22 kW Child cable 7m (8EM1310-3FJ04-0GA0) (All versions), IEC ERK 3Ph 22 kW Child cable 7m (8EM1310-3FJ04-0GA1) (All versions), IEC ERK 3Ph 22 kW Child cable 7m (8EM1310-3FJ04-0GA2) (All versions), IEC ERK 3Ph 22 kW Child socket (8EM1310-3FH04-0GA0) (All versions), IEC ERK 3Ph 22 kW Parent socket (8EM1310-3FH04-3GA1) (All versions), IEC ERK 3Ph 22 kW Parent socket incl. SI (8EM1310-3FH04-3GA2) (All versions), UL Commercial Cellular 48A NTEP (8EM1310-5HF14-1GA2) (All versions), UL Commercial Child 40A w/ 15118 HW (8EM1310-4CF14-0GA0) (All versions), UL Commercial Child 48A BA Compliant (8EM1315-5CG14-0GA0) (All versions), UL Commercial Child 48A w/ 15118 HW (8EM1310-5CF14-0GA0) (All versions), UL Commercial Parent 40A with Simcard (8EM1310-4CF14-1GA2) (All versions), UL Commercial Parent 48A (USPS) (8EM1317-5CG14-1GA2) (All versions), UL Commercial Parent 48A BA Compliant (8EM1315-5CG14-1GA2) (All versions), UL Commercial Parent 48A with Simcard BA (8EM1310-5CF14-1GA2) (All versions), UL Commercial Parent 48A, 15118, 25ft (8EM1310-5CG14-1GA1) (All versions), UL Commercial Parent 48A, 15118, 25ft (8EM1314-5CG14-2FA2) (All versions), UL Commercial Parent 48A, 15118, 25ft (8EM1315-5HG14-1GA2) (All versions), UL Commercial Parent 48A,15118 25ft Sim (8EM1310-5CG14-1GA2) (All versions), UL Resi High End 40A w/15118 Hw (8EM1312-4CF18-0FA3) (All versions), UL Resi High End 48A w/15118 Hw (8EM1312-5CF18-0FA3) (All versions), VersiCharge Blue™ 80A AC Cellular (8EM1315-7BG16-1FH2) (All versions). Affected devices do not contain an Immutable Root of Trust in M0 Hardware. An attacker with physical access to the device could use this to execute arbitrary code."	SIEMENS	"IEC 1Ph 7.4kW Child socket; IEC 1Ph 7.4kW Child socket/ shutter; IEC 1Ph 7.4kW Parent cable 7m; IEC 1Ph 7.4kW Parent cable 7m incl. SIM; IEC 1Ph 7.4kW Parent socket; IEC 1Ph 7.4kW Parent socket incl. SIM; IEC 1Ph 7.4kW Parent socket/ shutter; IEC 1Ph 7.4kW Parent socket/ shutter SIM; IEC 3Ph 22kW Child cable 7m; IEC 3Ph 22kW Child socket; IEC 3Ph 22kW Child socket/ shutter; IEC 3Ph 22kW Parent cable 7m; IEC 3Ph 22kW Parent cable 7m incl. SIM; IEC 3Ph 22kW Parent socket; IEC 3Ph 22kW Parent socket incl. SIM; IEC 3Ph 22kW Parent socket/ shutter; IEC 3Ph 22kW Parent socket/ shutter SIM; IEC ERK 3Ph 22 kW Child cable 7m; IEC ERK 3Ph 22 kW Child socket; IEC ERK 3Ph 22 kW Parent socket; IEC ERK 3Ph 22 kW Parent socket incl. SI; UL Commercial Cellular 48A NTEP; UL Commercial Child 40A w/ 15118 HW; UL Commercial Child 48A BA Compliant; UL Commercial Child 48A w/ 15118 HW; UL Commercial Parent 40A with Simcard; UL Commercial Parent 48A (USPS); UL Commercial Parent 48A BA Compliant; UL Commercial Parent 48A with Simcard BA; UL Commercial Parent 48A, 15118, 25ft; UL Commercial Parent 48A,15118 25ft Sim; UL Resi High End 40A w/15118 Hw; UL Resi High End 48A w/15118 Hw; VersiCharge Blue™ 80A AC Cellular"
CVE-2025-31932	warm	jpcert	2025-04-11T09:38:50.657Z		"Deserialization of untrusted data issue exists in BizRobo! all versions. If this vulnerability is exploited, an arbitrary code is executed on the Management Console.
The vendor provides the workaround information and recommends to apply it to the deployment environment."	OPEN	BizRobo!
CVE-2025-31933	warm	icscert	2025-04-15T20:17:05.854Z	Growatt Cloud Applications Authorization Bypass Through User-Controlled Key	An unauthenticated attacker can check the existence of usernames in the system by querying an API.	GROWATT	Cloud portal
CVE-2025-31935	warm	icscert	2025-04-11T15:33:08.761Z	Subnet Solutions PowerSYSTEM Center Deserialization of Untrusted Data	"Subnet Solutions 

PowerSYSTEM Center is affected by a mishandling of exceptional conditions vulnerability. Crafted data that is passed to the API may trigger an exception, resulting in a denial-of-service condition."	SUBNET SOLUTIONS	PowerSYSTEM Center 2020
CVE-2025-31941	warm	icscert	2025-04-15T20:28:53.866Z	Growatt Cloud portal Authorization Bypass Through User-Controlled Key	An unauthenticated attacker can obtain a list of smart devices by knowing a valid username.	GROWATT	Cloud portal
CVE-2025-31945	warm	icscert	2025-04-15T21:14:18.106Z	Growatt Cloud portal Authorization Bypass Through User-Controlled Key	An unauthenticated attacker can obtain other users' charger information.	GROWATT	Cloud portal
CVE-2025-31946	warm	icscert	2025-05-08T22:41:00.370Z	Pixmeo OsiriX MD Use After Free	"Pixmeo OsiriX MD  is vulnerable to a local use after free scenario, which could allow an attacker to locally import a crafted DICOM file and cause memory corruption or a system crash."	PIXMEO	OsiriX MD
CVE-2025-31950	warm	icscert	2025-04-15T21:16:16.331Z	Growatt Cloud portal Authorization Bypass Through User-Controlled Key	An unauthenticated attacker can obtain EV charger energy consumption information of other users.	GROWATT	Cloud portal
CVE-2025-31952	warm	HCL	2025-07-24T21:01:57.524Z	HCL iAutomate is affected by an insufficient session expiration	"HCL iAutomate is affected by an insufficient session expiration.  This allows tokens to remain valid indefinitely unless manually revoked, increasing the risk of unauthorized access."	HCL SOFTWARE	iAutomate
CVE-2025-31961	warm	HCL	2025-08-15T04:29:59.295Z	HCL Connections is vulnerable to broken access control	HCL Connections contains a broken access control vulnerability that may allow unauthorized user to update data in certain scenarios.	HCL SOFTWARE	Connections
CVE-2025-31971	warm	HCL	2025-08-28T18:04:17.132Z	AIML Solutions for HCL SX is susceptible to a URL validation vulnerability	"AIML Solutions for HCL SX is vulnerable to a URL validation vulnerability.  The issue may allow attackers to launch a server-side request forgery (SSRF) attack enabling unauthorized network calls from the system, potentially exposing internal services or sensitive information."	HCL SOFTWARE	AIML Solutions for SX
CVE-2025-31979	warm	HCL	2025-08-28T17:06:31.151Z	A File Upload Validation Bypass vulnerability has been identified in the HCL BigFix Service Management (SM)	"A File Upload Validation Bypass vulnerability has been identified in the HCL BigFix SM, where the application fails to properly enforce file type restrictions during the upload process. An attacker may exploit this flaw to upload malicious or unauthorized files, such as scripts, executables, or web shells, by bypassing client-side or server-side validation mechanisms."	HCL SOFTWARE	BigFix Service Management (SM)
CVE-2025-32012	warm	GitHub_M	2025-04-15T20:08:52.658Z	Jellyfin Vulnerable to Denial of Service (DoS) via IP Spoofing	"Jellyfin is an open source self hosted media server. In versions 10.9.0 to before 10.10.7, the /System/Restart endpoint provides administrators the ability to restart their Jellyfin server. This endpoint is intended to be admins-only, but it also authorizes requests from any device in the same local network as the Jellyfin server. Due to the method Jellyfin uses to determine the source IP of a request, an unauthenticated attacker is able to spoof their IP to appear as a LAN IP, allowing them to restart the Jellyfin server process without authentication. This means that an unauthenticated attacker could mount a denial-of-service attack on any default-configured Jellyfin server by simply sending the same spoofed request every few seconds to restart the server over and over. This method of IP spoofing also bypasses some security mechanisms, cause a denial-of-service attack, and possible bypass the admin restart requirement if combined with remote code execution. This issue is patched in version 10.10.7."	JELLYFIN	jellyfin
CVE-2025-32013	warm	GitHub_M	2025-04-06T20:07:05.624Z	Server-Side Request Forgery via LNURL Authentication Callback in LNbits Lightning Network Payment System	"LNbits is a Lightning wallet and accounts system. A Server-Side Request Forgery (SSRF) vulnerability has been discovered in LNbits' LNURL authentication handling functionality. When processing LNURL authentication requests, the application accepts a callback URL parameter and makes an HTTP request to that URL using the httpx library with redirect following enabled. The application doesn't properly validate the callback URL, allowing attackers to specify internal network addresses and access internal resources."	LNBITS	lnbits
